# ID	Field	StarID	RA	Decl	I	V	P_1	dP_1
OGLE-SMC-CEP-0962	SMC101.7	26707	00:47:14.77	-72:36:33.4	16.611	17.281	2.3830655	0.0000019
OGLE-SMC-CEP-0963	SMC100.8	37494	00:47:15.10	-73:20:19.6	17.562	18.142	0.6112978	0.0000005
OGLE-SMC-CEP-0964	SMC103.5	5717	00:47:15.30	-73:31:22.4	17.316	17.687	0.9254546	0.0000030
OGLE-SMC-CEP-0965	SMC100.7	8675	00:47:15.38	-73:12:50.5	16.682	17.434	2.1372906	0.0000012
OGLE-SMC-CEP-0966	SMC104.7	216	00:47:15.87	-74:26:51.2	16.858	17.420	1.2210503	0.0000015
OGLE-SMC-CEP-0967	SMC100.8	37260	00:47:16.83	-73:19:45.2	16.803	17.616	1.4689154	0.0000029
OGLE-SMC-CEP-0968	SMC100.5	37757	00:47:17.40	-72:52:28.1	16.733	17.238	1.0011582	0.0000003
OGLE-SMC-CEP-0969	SMC100.7	42905	00:47:17.77	-73:09:04.1	17.386	18.172	1.3118065	0.0000008
OGLE-SMC-CEP-0970	SMC100.5	37758	00:47:17.86	-72:51:19.0	16.465	17.139	2.2165814	0.0000006
OGLE-SMC-CEP-0971	SMC100.6	38505	00:47:17.95	-72:59:42.6	16.388	17.152	1.7604530	0.0000021
OGLE-SMC-CEP-0972	SMC100.7	8948	00:47:18.76	-73:17:16.4	17.249	17.976	1.3478771	0.0000004
OGLE-SMC-CEP-0973	SMC100.8	37267	00:47:19.14	-73:19:15.6	16.888	17.570	1.5856649	0.0000004
OGLE-SMC-CEP-0974	SMC100.5	37764	00:47:19.64	-72:50:48.6	16.408	16.927	1.2670828	0.0000006
OGLE-SMC-CEP-0975	SMC103.5	30059	00:47:19.78	-73:26:33.2	15.231	16.032	5.8225872	0.0000034
OGLE-SMC-CEP-0976	SMC100.8	37270	00:47:19.82	-73:19:15.8	16.381	17.248	3.1205109	0.0000035
OGLE-SMC-CEP-0977	SMC103.5	30461	00:47:20.23	-73:26:17.9	17.597	18.468	1.5600400	0.0000008
OGLE-SMC-CEP-0978	SMC103.6	21926	00:47:20.75	-73:37:35.3	16.602	17.239	2.0786418	0.0000010
OGLE-SMC-CEP-0979	SMC103.6	21925	00:47:20.81	-73:35:08.2	16.638	17.261	1.5153241	0.0000003
OGLE-SMC-CEP-0980	SMC103.5	5546	00:47:20.95	-73:31:26.7	17.037	17.577	0.8309457	0.0000004
OGLE-SMC-CEP-0981	SMC100.5	6844	00:47:21.65	-72:58:13.1	15.985	16.678	3.0490455	0.0000014
OGLE-SMC-CEP-0982	SMC100.6	7291	00:47:21.71	-73:06:11.6	16.246	17.114	3.4771205	0.0000536
OGLE-SMC-CEP-0983	SMC103.7	3449	00:47:22.06	-73:52:44.7	17.565	18.168	0.6747813	0.0000013
OGLE-SMC-CEP-0984	SMC101.6	3526	00:47:23.18	-72:32:58.9	15.106	15.779	3.0558501	0.0000112
OGLE-SMC-CEP-0985	SMC101.7	4805	00:47:24.63	-72:40:50.6	16.976	17.608	1.4910798	0.0000006
OGLE-SMC-CEP-0986	SMC100.8	37122	00:47:24.64	-73:20:14.9	14.978	15.774	5.8328526	0.0000031
OGLE-SMC-CEP-0987	SMC103.5	5766	00:47:25.32	-73:32:38.1	17.680	18.308	1.0300158	0.0000003
OGLE-SMC-CEP-0988	SMC104.7	93	00:47:25.44	-74:19:58.1	15.653	16.086	2.1481447	0.0000047
OGLE-SMC-CEP-0989	SMC103.6	21931	00:47:25.80	-73:36:48.5	16.984	17.389	0.6238408	0.0000014
OGLE-SMC-CEP-0990	SMC103.5	30494	00:47:25.98	-73:26:50.7	17.683	18.390	0.8782230	0.0000012
OGLE-SMC-CEP-0991	SMC103.5	5780	00:47:27.29	-73:34:01.8	17.684	18.246	0.5840789	0.0000004
OGLE-SMC-CEP-0992	SMC103.5	5422	00:47:29.30	-73:30:27.6	15.287	16.193	6.6969328	0.0000121
OGLE-SMC-CEP-0993	SMC100.5	37689	00:47:29.67	-72:54:02.3	16.141	16.788	1.8378388	0.0000015
OGLE-SMC-CEP-0994	SMC100.5	37692	00:47:30.72	-72:53:14.1	15.832	16.430	1.9281858	0.0000057
OGLE-SMC-CEP-0995	SMC100.7	42714	00:47:31.03	-73:11:18.8	16.683	17.298	1.2291019	0.0000009
OGLE-SMC-CEP-0996	SMC101.8	34460	00:47:31.35	-72:45:51.7	15.250	16.006	4.8850198	0.0000048
OGLE-SMC-CEP-0997	SMC100.8	37312	00:47:31.79	-73:21:09.9	16.740	17.517	1.4347092	0.0000022
OGLE-SMC-CEP-0998	SMC100.7	43037	00:47:32.09	-73:11:52.7	17.380	17.926	0.7103151	0.0000087
OGLE-SMC-CEP-0999	SMC100.7	8591	00:47:32.39	-73:13:35.2	15.312	16.304	6.8788825	0.0000156
OGLE-SMC-CEP-1000	SMC100.5	6957	00:47:32.81	-72:55:08.6	16.848	17.557	1.7308967	0.0000009
OGLE-SMC-CEP-1001	SMC101.7	26735	00:47:34.02	-72:34:26.5	16.728	17.373	1.7073942	0.0000008
OGLE-SMC-CEP-1002	SMC100.5	37696	00:47:34.12	-72:51:55.9	15.637	16.397	4.2873984	0.0000055
OGLE-SMC-CEP-1003	SMC100.7	9036	00:47:34.31	-73:15:21.2	17.301	17.986	0.9018901	0.0000005
OGLE-SMC-CEP-1004	SMC101.8	7070	00:47:34.48	-72:50:59.1	17.026	17.696	1.0509275	0.0000007
OGLE-SMC-CEP-1005	SMC103.5	30274	00:47:34.87	-73:29:37.0	17.050	17.511	0.8089546	0.0000002
OGLE-SMC-CEP-1006	SMC100.7	9040	00:47:35.15	-73:14:57.3	17.330	18.114	0.9705380	0.0000006
OGLE-SMC-CEP-1007	SMC100.7	9047	00:47:35.86	-73:13:47.2	17.415	17.770	0.5961284	0.0000017
OGLE-SMC-CEP-1008	SMC101.8	34596	00:47:35.91	-72:43:07.0	17.006	17.684	1.4397539	0.0000005
OGLE-SMC-CEP-1009	SMC103.5	5579	00:47:36.41	-73:32:53.1	17.182	17.736	1.1257178	0.0000002
OGLE-SMC-CEP-1010	SMC101.6	20116	00:47:36.92	-72:25:36.5	16.745	17.357	1.5081101	0.0000009
OGLE-SMC-CEP-1011	SMC102.8	43	00:47:36.97	-72:11:14.9	15.023	15.630	2.9433850	0.0000060
OGLE-SMC-CEP-1012	SMC100.6	38811	00:47:37.07	-73:03:00.5	17.763	18.417	0.5904624	0.0000004
OGLE-SMC-CEP-1013	SMC100.6	7611	00:47:37.47	-73:04:33.6	17.767	18.587	0.6552228	0.0000006
OGLE-SMC-CEP-1014	SMC100.8	7152	00:47:37.87	-73:22:42.9	16.634	17.365	1.3123065	0.0000024
OGLE-SMC-CEP-1015	SMC101.8	34461	00:47:38.48	-72:42:45.6	15.385	15.933	1.7137179	0.0000015
OGLE-SMC-CEP-1016	SMC100.7	42512	00:47:38.48	-73:09:05.6	13.213	14.191	27.2507780	0.0001114
OGLE-SMC-CEP-1017	SMC100.7	8517	00:47:38.77	-73:12:50.3	14.593	15.304	7.0114672	0.0000049
OGLE-SMC-CEP-1018	SMC103.8	13765	00:47:38.87	-73:53:18.0	16.982	17.585	1.5259767	0.0000013
OGLE-SMC-CEP-1019	SMC103.5	30120	00:47:39.59	-73:29:13.9	15.566	16.294	3.8491289	0.0000043
OGLE-SMC-CEP-1020	SMC100.8	7156	00:47:39.60	-73:22:32.9	16.265	17.018	2.6521527	0.0000027
OGLE-SMC-CEP-1021	SMC100.5	6974	00:47:39.81	-72:58:53.3	16.447	17.171	1.6006633	0.0000016
OGLE-SMC-CEP-1022	SMC100.7	9078	00:47:40.63	-73:12:57.7	17.709	18.861	1.6860793	0.0000008
OGLE-SMC-CEP-1023	SMC100.8	37652	00:47:41.19	-73:20:47.3	17.395	18.128	1.3050214	0.0000004
OGLE-SMC-CEP-1024	SMC103.6	21957	00:47:41.37	-73:37:29.5	16.634	17.189	1.6022439	0.0000010
OGLE-SMC-CEP-1025	SMC100.6	38371	00:47:41.44	-73:02:04.0	15.012	15.876	6.9191597	0.0000110
OGLE-SMC-CEP-1026	SMC100.7	42735	00:47:41.55	-73:11:16.8	16.834	17.503	1.0868093	0.0000004
OGLE-SMC-CEP-1027	SMC100.6	7647	00:47:41.67	-73:08:22.5	16.914	17.511	0.9644383	0.0000027
OGLE-SMC-CEP-1028	SMC101.7	26748	00:47:42.10	-72:34:32.4	17.178	17.702	1.1875417	0.0000004
OGLE-SMC-CEP-1029	SMC100.6	38567	00:47:42.86	-73:00:46.2	16.533	17.224	1.9424522	0.0000006
OGLE-SMC-CEP-1030	SMC100.8	37350	00:47:44.64	-73:17:45.7	16.967	17.660	1.7443815	0.0000006
OGLE-SMC-CEP-1031	SMC100.5	37701	00:47:44.88	-72:50:56.4	15.950	16.491	1.7582455	0.0000009
OGLE-SMC-CEP-1032	SMC103.5	5597	00:47:45.43	-73:32:42.1	16.828	17.467	1.6569711	0.0000004
OGLE-SMC-CEP-1033	SMC103.5	30133	00:47:46.52	-73:28:21.9	16.115	16.609	1.4254391	0.0000013
OGLE-SMC-CEP-1034	SMC103.8	2777	00:47:46.72	-73:58:06.6	16.923	17.357	0.7781141	0.0000005
OGLE-SMC-CEP-1035	SMC100.6	38583	00:47:46.81	-73:01:06.0	16.200	16.747	2.1060828	0.0000006
OGLE-SMC-CEP-1036	SMC100.6	38873	00:47:46.83	-73:03:26.9	17.360	18.164	1.5596461	0.0000022
OGLE-SMC-CEP-1037	SMC103.7	3491	00:47:46.85	-73:50:35.5	17.532	18.027	0.6738822	0.0000004
OGLE-SMC-CEP-1038	SMC103.5	30608	00:47:47.02	-73:25:43.2	17.426	18.032	0.5434013	0.0000010
OGLE-SMC-CEP-1039	SMC101.8	34626	00:47:47.98	-72:45:35.0	16.377	17.094	2.2371137	0.0000013
OGLE-SMC-CEP-1040	SMC100.7	8521	00:47:48.00	-73:12:49.5	15.007	16.124	9.3285314	0.0001262
OGLE-SMC-CEP-1041	SMC100.6	7361	00:47:48.16	-73:05:58.5	16.367	17.216	2.5849620	0.0000009
OGLE-SMC-CEP-1042	SMC100.8	7187	00:47:48.21	-73:25:13.8	16.671	17.365	1.7719387	0.0000013
OGLE-SMC-CEP-1043	SMC100.7	9116	00:47:48.27	-73:14:17.2	17.432	18.075	0.7577925	0.0000003
OGLE-SMC-CEP-1044	SMC104.8	219	00:47:48.42	-74:31:10.0	17.216	17.626	0.7115816	0.0000018
OGLE-SMC-CEP-1045	SMC103.5	30619	00:47:48.53	-73:29:33.9	17.487	18.067	0.6616502	0.0000004
OGLE-SMC-CEP-1046	SMC104.5	416	00:47:48.73	-74:03:56.0	16.934	17.543	1.5125396	0.0000009
OGLE-SMC-CEP-1047	SMC100.7	8527	00:47:50.57	-73:13:56.1	15.088	15.758	3.3307470	0.0000047
OGLE-SMC-CEP-1048	SMC101.7	4746	00:47:50.59	-72:40:00.3	15.731	16.476	2.0371622	0.0000010
OGLE-SMC-CEP-1049	SMC100.5	37831	00:47:50.75	-72:53:51.4	16.445	17.001	1.2042215	0.0000006
OGLE-SMC-CEP-1050	SMC103.6	21974	00:47:50.91	-73:38:13.2	17.242	17.834	0.8325084	0.0000008
OGLE-SMC-CEP-1051	SMC100.7	8488	00:47:51.37	-73:12:54.0	14.431	15.451	11.7706868	0.0000333
OGLE-SMC-CEP-1052	SMC100.8	7536	00:47:51.39	-73:24:21.1	18.005	18.735	0.6734153	0.0000004
OGLE-SMC-CEP-1053	SMC100.5	7011	00:47:51.42	-72:57:15.6	16.436	17.034	1.2779761	0.0000010
OGLE-SMC-CEP-1054	SMC101.7	4750	00:47:51.91	-72:41:14.9	16.204	16.939	2.5842896	0.0000013
OGLE-SMC-CEP-1055	SMC100.7	8614	00:47:51.96	-73:13:33.7	16.009	16.507	1.1241363	0.0000065
OGLE-SMC-CEP-1056	SMC100.6	38598	00:47:52.19	-73:00:39.7	16.735	17.415	1.2406677	0.0000012
OGLE-SMC-CEP-1057	SMC100.5	37837	00:47:52.40	-72:53:15.3	16.972	17.578	1.2621718	0.0000006
OGLE-SMC-CEP-1058	SMC100.6	8678	00:47:52.43	-73:03:50.7	18.082	19.097	1.0431331	0.0000004
OGLE-SMC-CEP-1059	SMC100.7	8791	00:47:53.24	-73:14:11.4	16.510	17.133	1.2700607	0.0000007
OGLE-SMC-CEP-1060	SMC101.8	6978	00:47:53.43	-72:50:19.3	15.947	16.411	3.2821651	0.0000018
OGLE-SMC-CEP-1061	SMC103.5	30642	00:47:53.62	-73:28:45.7	17.651	18.205	0.5763899	0.0000011
OGLE-SMC-CEP-1062	SMC101.7	4847	00:47:53.65	-72:39:30.8	16.929	17.489	1.1176438	0.0000002
OGLE-SMC-CEP-1063	SMC101.6	20278	00:47:53.84	-72:24:11.1	17.420	17.969	0.6570939	0.0000006
OGLE-SMC-CEP-1064	SMC100.8	7200	00:47:54.84	-73:25:44.7	16.568	17.379	1.5585529	0.0000021
OGLE-SMC-CEP-1065	SMC100.8	37105	00:47:55.32	-73:18:36.9	13.868	14.764	15.2881472	0.0000561
OGLE-SMC-CEP-1066	SMC100.6	38346	00:47:55.65	-73:02:01.0	13.934	14.826	13.6504366	0.0000279
OGLE-SMC-CEP-1067	SMC100.5	6791	00:47:55.68	-72:56:28.8	14.429	15.206	8.3760210	0.0000098
OGLE-SMC-CEP-1068	SMC104.5	89	00:47:55.76	-74:06:29.9	15.408	16.142	4.7938687	0.0000071
OGLE-SMC-CEP-1069	SMC100.6	38606	00:47:56.03	-73:01:09.4	17.032	17.515	0.6268589	0.0000021
OGLE-SMC-CEP-1070	SMC100.8	7567	00:47:56.32	-73:24:45.5	17.090	17.917	1.6252344	0.0000006
OGLE-SMC-CEP-1071	SMC100.5	6887	00:47:56.35	-72:55:27.0	16.015	16.683	2.0384057	0.0000018
OGLE-SMC-CEP-1072	SMC103.5	30323	00:47:56.60	-73:29:21.7	16.455	17.186	1.9361466	0.0000010
OGLE-SMC-CEP-1073	SMC100.6	39901	00:47:57.38	-73:03:31.7	18.215	19.234	0.7411954	0.0000016
OGLE-SMC-CEP-1074	SMC101.7	26683	00:47:57.97	-72:34:59.5	16.275	16.871	1.4038954	0.0000017
OGLE-SMC-CEP-1075	SMC100.8	7574	00:47:58.03	-73:23:10.9	17.215	18.092	1.7505040	0.0000008
OGLE-SMC-CEP-1076	SMC101.8	34518	00:47:58.09	-72:42:41.9	16.133	16.693	1.4744493	0.0000008
OGLE-SMC-CEP-1077	SMC103.5	5923	00:47:58.85	-73:30:01.4	17.599	18.137	0.8973395	0.0000157
OGLE-SMC-CEP-1078	SMC102.5	136	00:47:59.03	-71:42:05.7	16.777	17.388	2.0363094	0.0000015
OGLE-SMC-CEP-1079	SMC100.6	38612	00:47:59.67	-73:01:11.2	16.625	17.338	1.8660024	0.0000005
OGLE-SMC-CEP-1080	SMC100.5	7025	00:47:59.74	-72:55:12.8	16.514	17.206	2.0369002	0.0000005
OGLE-SMC-CEP-1081	SMC100.6	38457	00:47:59.92	-73:00:18.6	15.535	16.277	4.1932167	0.0000019
OGLE-SMC-CEP-1082	SMC100.7	10361	00:47:59.98	-73:13:56.8	18.311	19.170	0.6872453	0.0000007
OGLE-SMC-CEP-1083	SMC103.5	5936	00:48:00.04	-73:31:50.9	17.409	17.875	0.6098779	0.0000003
OGLE-SMC-CEP-1084	SMC101.7	26780	00:48:00.21	-72:33:47.6	16.416	16.953	1.1808723	0.0000008
OGLE-SMC-CEP-1085	SMC100.5	38184	00:48:00.22	-72:51:55.5	17.439	17.812	0.4522692	0.0000008
OGLE-SMC-CEP-1086	SMC103.6	4415	00:48:00.30	-73:40:27.4	16.497	17.150	1.4258248	0.0000026
OGLE-SMC-CEP-1087	SMC103.5	30335	00:48:00.51	-73:29:04.6	16.609	17.189	1.7034597	0.0000011
OGLE-SMC-CEP-1088	SMC100.5	39178	00:48:00.66	-72:54:20.1	18.002	18.688	0.5181950	0.0000007
OGLE-SMC-CEP-1089	SMC100.7	43237	00:48:00.94	-73:10:13.7	17.608	18.546	1.3152849	0.0000005
OGLE-SMC-CEP-1090	SMC103.5	30151	00:48:01.03	-73:29:10.9	16.017	16.750	2.1023127	0.0000016
OGLE-SMC-CEP-1091	SMC100.6	38963	00:48:01.10	-72:59:45.5	17.076	17.774	1.4321656	0.0000005
OGLE-SMC-CEP-1092	SMC103.6	26603	00:48:01.98	-73:38:15.4	16.800	17.269	0.9778376	0.0000008
OGLE-SMC-CEP-1093	SMC100.5	37863	00:48:02.52	-72:51:26.9	16.278	17.055	2.6475628	0.0000013
OGLE-SMC-CEP-1094	SMC100.6	7394	00:48:02.52	-73:04:14.0	16.889	17.874	2.2967499	0.0000019
OGLE-SMC-CEP-1095	SMC100.5	6825	00:48:02.95	-72:57:11.5	15.159	15.830	3.3624317	0.0000049
OGLE-SMC-CEP-1096	SMC101.5	2758	00:48:02.99	-72:19:40.3	17.163	17.879	1.7832165	0.0000028
OGLE-SMC-CEP-1097	SMC100.6	38621	00:48:03.40	-73:00:07.3	16.839	17.423	0.9596072	0.0000007
OGLE-SMC-CEP-1098	SMC100.5	7031	00:48:03.84	-72:56:22.7	17.174	17.798	1.1638955	0.0000003
OGLE-SMC-CEP-1099	SMC101.7	4870	00:48:03.90	-72:39:01.3	16.490	17.050	1.1428393	0.0000008
OGLE-SMC-CEP-1100	SMC101.8	14056	00:48:04.33	-72:48:31.7	15.824	16.422	1.9964657	0.0000021
OGLE-SMC-CEP-1101	SMC103.5	11665	00:48:04.94	-73:32:55.1	16.348	16.941	1.9120300	0.0000006
OGLE-SMC-CEP-1102	SMC101.7	31048	00:48:05.14	-72:37:17.5	16.007	16.737	2.8989296	0.0000029
OGLE-SMC-CEP-1103	SMC101.8	41007	00:48:05.36	-72:43:42.4	16.595	17.103	1.0810209	0.0000004
OGLE-SMC-CEP-1104	SMC100.7	51060	00:48:05.40	-73:09:54.9	17.627	18.250	0.6720884	0.0000006
OGLE-SMC-CEP-1105	SMC100.7	17340	00:48:06.14	-73:15:19.1	17.443	18.344	1.5046322	0.0000008
OGLE-SMC-CEP-1106	SMC101.8	14123	00:48:06.17	-72:49:40.8	16.423	17.093	2.0071546	0.0000005
OGLE-SMC-CEP-1107	SMC100.5	44309	00:48:06.22	-72:52:26.2	13.605	14.684	24.4817160	0.0000839
OGLE-SMC-CEP-1108	SMC100.6	45812	00:48:06.48	-73:03:34.1	14.983	15.689	5.7566090	0.0000046
OGLE-SMC-CEP-1109	SMC104.5	11680	00:48:07.14	-74:02:00.8	17.080	17.686	1.4132839	0.0000006
OGLE-SMC-CEP-1110	SMC103.6	8635	00:48:07.25	-73:42:55.8	16.904	17.436	1.0342149	0.0000008
OGLE-SMC-CEP-1111	SMC100.6	15104	00:48:07.37	-73:04:53.8	16.535	17.122	1.7613195	0.0000004
OGLE-SMC-CEP-1112	SMC101.8	14126	00:48:07.46	-72:47:20.1	16.576	17.245	1.8792090	0.0000009
OGLE-SMC-CEP-1113	SMC101.6	23540	00:48:07.68	-72:25:59.0	16.433	16.981	1.6560821	0.0000007
OGLE-SMC-CEP-1114	SMC100.6	15011	00:48:07.98	-73:04:28.9	16.214	17.298	3.0293388	0.0000050
OGLE-SMC-CEP-1115	SMC100.7	17050	00:48:08.06	-73:14:19.4	15.929	16.802	3.9003894	0.0000014
OGLE-SMC-CEP-1116	SMC101.8	14061	00:48:08.16	-72:51:08.0	15.773	16.400	2.9936362	0.0000011
OGLE-SMC-CEP-1117	SMC100.8	45125	00:48:08.24	-73:17:46.7	15.346	16.618	9.6593831	0.0000271
OGLE-SMC-CEP-1118	SMC101.7	10448	00:48:08.63	-72:40:25.2	16.820	17.429	1.5243128	0.0000004
OGLE-SMC-CEP-1119	SMC103.6	26565	00:48:09.35	-73:36:05.5	16.214	16.842	1.6599389	0.0000026
OGLE-SMC-CEP-1120	SMC103.8	16630	00:48:09.88	-73:56:29.0	16.300	16.985	2.7418163	0.0000018
OGLE-SMC-CEP-1121	SMC103.5	38393	00:48:10.75	-73:27:51.1	17.391	17.972	0.7142418	0.0000004
OGLE-SMC-CEP-1122	SMC101.8	14141	00:48:12.11	-72:47:33.7	17.119	17.805	1.2838157	0.0000004
OGLE-SMC-CEP-1123	SMC100.6	45926	00:48:12.62	-73:00:53.7	16.893	17.599	1.6361612	0.0000004
OGLE-SMC-CEP-1124	SMC100.7	17382	00:48:12.63	-73:13:19.7	17.826	18.602	1.1118379	0.0000005
OGLE-SMC-CEP-1125	SMC100.7	50878	00:48:13.51	-73:11:38.2	16.452	17.103	1.9543439	0.0000007
OGLE-SMC-CEP-1126	SMC103.7	6660	00:48:14.04	-73:50:56.6	17.144	17.631	0.8195245	0.0000006
OGLE-SMC-CEP-1127	SMC101.7	31057	00:48:14.09	-72:34:26.1	16.082	16.667	1.6384644	0.0000022
OGLE-SMC-CEP-1128	SMC100.6	15121	00:48:14.10	-73:05:02.5	16.548	17.176	1.7350548	0.0000004
OGLE-SMC-CEP-1129	SMC103.6	26761	00:48:14.20	-73:34:52.7	17.354	18.300	1.7270222	0.0000008
OGLE-SMC-CEP-1130	SMC101.8	14068	00:48:14.51	-72:47:39.8	15.454	16.096	3.6927836	0.0000011
OGLE-SMC-CEP-1131	SMC100.8	45422	00:48:14.53	-73:19:33.6	17.271	19.033	5.7805777	0.0000207
OGLE-SMC-CEP-1132	SMC103.5	11581	00:48:14.58	-73:31:39.0	15.161	15.776	3.1202048	0.0000039
OGLE-SMC-CEP-1133	SMC103.6	8758	00:48:14.71	-73:43:05.8	17.366	17.794	0.4907910	0.0000034
OGLE-SMC-CEP-1134	SMC100.6	15024	00:48:14.90	-73:04:18.6	15.427	16.502	6.4476416	0.0000058
OGLE-SMC-CEP-1135	SMC103.5	38135	00:48:15.09	-73:28:00.4	15.937	16.698	3.1432548	0.0000011
OGLE-SMC-CEP-1136	SMC101.7	10393	00:48:15.35	-72:38:05.5	16.311	16.942	2.0558173	0.0000010
OGLE-SMC-CEP-1137	SMC103.8	5535	00:48:15.48	-73:57:39.8	17.558	18.106	0.7215942	0.0000010
OGLE-SMC-CEP-1138	SMC100.6	45934	00:48:16.23	-73:03:05.1	16.599	17.349	1.4920906	0.0000010
OGLE-SMC-CEP-1139	SMC100.5	14990	00:48:16.28	-72:56:37.7	17.261	17.931	1.3134093	0.0000009
OGLE-SMC-CEP-1140	SMC103.5	38232	00:48:16.82	-73:29:56.9	16.541	17.232	1.8382956	0.0000008
OGLE-SMC-CEP-1141	SMC100.6	45936	00:48:17.11	-72:59:21.1	16.504	17.201	2.3857587	0.0000045
OGLE-SMC-CEP-1142	SMC101.8	14153	00:48:17.61	-72:49:39.4	16.561	17.256	1.8553044	0.0000004
OGLE-SMC-CEP-1143	SMC101.7	31108	00:48:18.66	-72:34:47.3	16.308	16.830	1.2438840	0.0000009
OGLE-SMC-CEP-1144	SMC100.7	51139	00:48:19.46	-73:09:34.4	17.435	18.016	1.1656264	0.0000007
OGLE-SMC-CEP-1145	SMC100.8	45224	00:48:20.35	-73:20:22.6	16.981	17.810	1.8170977	0.0000007
OGLE-SMC-CEP-1146	SMC103.5	11696	00:48:20.58	-73:30:43.9	16.456	17.115	2.0220069	0.0000010
OGLE-SMC-CEP-1147	SMC100.8	45468	00:48:21.50	-73:18:43.1	17.516	18.228	0.9565730	0.0000006
OGLE-SMC-CEP-1148	SMC100.6	15037	00:48:21.54	-73:07:17.6	16.152	16.729	1.8409250	0.0000049
OGLE-SMC-CEP-1149	SMC101.6	23552	00:48:21.60	-72:26:26.8	16.879	17.552	1.1341217	0.0000025
OGLE-SMC-CEP-1150	SMC100.5	14787	00:48:22.19	-72:55:10.7	17.272	17.660	0.7744247	0.0000010
OGLE-SMC-CEP-1151	SMC100.8	14802	00:48:22.61	-73:23:51.5	16.658	17.340	1.7695516	0.0000009
OGLE-SMC-CEP-1152	SMC103.5	11698	00:48:23.05	-73:30:58.3	16.677	17.368	1.7020881	0.0000017
OGLE-SMC-CEP-1153	SMC100.6	15379	00:48:23.35	-73:07:14.4	17.163	17.941	1.5974953	0.0000004
OGLE-SMC-CEP-1154	SMC103.5	38246	00:48:23.84	-73:28:58.8	16.556	17.189	1.7705091	0.0000010
OGLE-SMC-CEP-1155	SMC100.5	14792	00:48:23.96	-72:55:26.9	16.367	17.163	1.8747838	0.0000025
OGLE-SMC-CEP-1156	SMC103.7	20312	00:48:24.23	-73:43:55.9	17.200	18.317	1.2407881	0.0000022
OGLE-SMC-CEP-1157	SMC100.7	0	00:48:24.27	-73:13:33.0	12.950	13.990	30.0729630	0.0001718
OGLE-SMC-CEP-1158	SMC100.5	44448	00:48:24.78	-72:52:53.7	17.019	17.617	0.7961345	0.0000005
OGLE-SMC-CEP-1159	SMC103.8	16690	00:48:25.17	-73:56:08.2	17.294	17.920	1.2162422	0.0000006
OGLE-SMC-CEP-1160	SMC100.8	45232	00:48:25.23	-73:17:44.6	16.705	17.331	1.7160819	0.0000004
OGLE-SMC-CEP-1161	SMC100.5	14690	00:48:25.85	-72:56:23.1	16.012	16.625	2.4794968	0.0000007
OGLE-SMC-CEP-1162	SMC100.6	45956	00:48:26.38	-73:02:12.5	16.787	17.558	2.0044267	0.0000005
OGLE-SMC-CEP-1163	SMC100.7	50788	00:48:27.97	-73:08:50.9	15.702	16.648	5.1067528	0.0000026
OGLE-SMC-CEP-1164	SMC103.6	26650	00:48:27.98	-73:35:51.9	16.979	17.699	1.6026311	0.0000014
OGLE-SMC-CEP-1165	SMC100.7	17007	00:48:28.10	-73:13:39.4	14.820	15.910	10.3090126	0.0000191
OGLE-SMC-CEP-1166	SMC100.7	51189	00:48:28.11	-73:10:02.6	17.610	17.998	0.5608763	0.0000033
OGLE-SMC-CEP-1167	SMC100.6	45966	00:48:29.21	-73:01:16.6	16.902	17.300	0.6307580	0.0000010
OGLE-SMC-CEP-1168	SMC100.7	50928	00:48:29.83	-73:12:44.6	16.848	17.392	0.9575369	0.0000003
OGLE-SMC-CEP-1169	SMC100.6	16120	00:48:30.57	-73:06:52.0	18.128	19.004	0.6518324	0.0000010
OGLE-SMC-CEP-1170	SMC101.7	31133	00:48:30.92	-72:34:55.5	16.494	16.996	1.0873230	0.0000007
OGLE-SMC-CEP-1171	SMC101.7	10495	00:48:31.21	-72:42:07.0	16.330	17.000	1.9734121	0.0000008
OGLE-SMC-CEP-1172	SMC100.7	16982	00:48:31.45	-73:16:00.4	13.941	14.894	14.0634040	0.0000198
OGLE-SMC-CEP-1173	SMC101.7	31134	00:48:31.55	-72:33:26.1	16.394	17.110	2.1119115	0.0000025
OGLE-SMC-CEP-1174	SMC103.8	16785	00:48:31.94	-73:53:00.3	17.414	18.008	0.8646127	0.0000076
OGLE-SMC-CEP-1175	SMC100.8	45537	00:48:32.08	-73:18:02.5	17.769	18.392	0.5743818	0.0000004
OGLE-SMC-CEP-1176	SMC103.5	11709	00:48:32.64	-73:30:34.4	16.975	17.486	0.9696621	0.0000007
OGLE-SMC-CEP-1177	SMC101.6	23567	00:48:32.79	-72:26:22.7	16.580	17.284	2.0470854	0.0000015
OGLE-SMC-CEP-1178	SMC100.8	45543	00:48:32.92	-73:20:39.0	17.465	18.258	1.1452366	0.0000008
OGLE-SMC-CEP-1179	SMC103.5	38269	00:48:32.98	-73:29:46.2	16.926	17.599	1.5575917	0.0000003
OGLE-SMC-CEP-1180	SMC101.6	23568	00:48:33.01	-72:25:09.6	16.409	17.060	1.8721423	0.0000007
OGLE-SMC-CEP-1181	SMC100.7	17225	00:48:33.28	-73:16:28.6	16.514	17.147	1.2848330	0.0000005
OGLE-SMC-CEP-1182	SMC100.5	14811	00:48:33.65	-72:56:26.4	16.741	17.369	1.7711602	0.0000004
